Date,Address,Name,Class,Archetype,Expansion,DeckScore,Card1,Card2,Card3,Card4,Card5,Card6,Card7,Card8,Card9,Card10,Card11,Card12,Card13,Card14,Card15,Card16,Card17,Card18,Card19,Card20,Card21,Card22,Card23,Card24,Card25,Card26,Card27,Card28,Card29,Card30,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10,Q11,Q12,Q13,Q14,Q15,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,Q30,Wins,Bucket1,Bucket2
2017-12-19,https://www.heartharena.com/arena-run/d3o0t5,d3o0t5,Mage,Classic Control,KnC,67.5,Shifting Scroll,Acidic Swamp Ooze,Arcane Explosion,Lesser Ruby Spellstone,Mana Wyrm,Pyros,Raven Familiar,Acolyte of Pain,Giant Wasp,Twilight Flamecaller,Void Ripper,Zola the Gorgon,Fireball,Hozen Healer,Kabal Chemist,Leyline Manipulator,Shroom Brewer,Bomb Squad,Dragon's Fury,Venture Co. Mercenary,Big-Time Racketeer,Blizzard,Hungry Ettin,Leatherclad Hogleader,Meteor,Firelands Portal,Silver Vanguard,Grand Archivist,Giant Mastodon,Pyroblast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3,0,Low
2017-12-19,https://www.heartharena.com/arena-run/fnijj5,fnijj5,Paladin,Classic Aggro,KnC,67.0,Arcane Anomaly,Divine Strength,Lost in the Jungle,Meanstreet Marshal,Pint-Sized Summoner,Potion of Heroism,Wild Pyromancer,Benevolent Djinn,Deathspeaker,Dragonslayer,Giant Wasp,Lone Champion,Rallying Blade,Stoneskin Basilisk,Tar Creeper,Toxic Sewer Ooze,Chillwind Yeti,Gnomish Inventor,Kooky Chemist,Bittertide Hydra,Cobalt Scalebane,Corrosive Sludge,Frostwolf Warlord,Furnacefire Colossus,Hungry Ettin,Corridor Creeper,Spiteful Summoner,,,,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,3,0,Low
2017-12-19,https://www.heartharena.com/arena-run/osr346,osr346,Hunter,Tempo,KnC,77.0,Arcane Shot,Candleshot,Jeweled Macaw,Freezing Trap,Hunter's Mark,Pompous Thespian,Wandering Monster,Deadly Shot,Eaglehorn Bow,Giant Wasp,Tar Creeper,Unleash the Hounds,Aberrant Berserker,Flanking Strike,Houndmaster,Polluted Hoarder,Corpse Widow,Piranha Launcher,Tundra Rhino,Lesser Emerald Spellstone,Savannah Highmane,Gladiator's Longbow,Spiteful Summoner,Violet Wurm,,,,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,6,1,1.0,1.0,1.0,,,,,,,12,2,High
2017-12-20,https://www.heartharena.com/arena-run/x2fzqb,x2fzqb,Warlock,Classic Control,KnC,66.2,Emerald Hive Queen,Kobold Librarian,Mistress of Mixtures,Mortal Coil,Possessed Villager,Mana Wraith,Plated Beetle,Bloodfury Potion,Darkshire Councilman,Drain Life,Kobold Apprentice,Murloc Warleader,Raging Worgen,Shadow Bolt,Southsea Captain,Toxic Sewer Ooze,Void Terror,Aberrant Berserker,Blastcrystal Potion,Hooked Reaver,Lesser Amethyst Spellstone,Shadowflame,Servant of Kalimos,Stranglethorn Tiger,Bone Drake,Corrupted Seer,Dread Infernal,Sated Threshadon,DOOM!,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,6,1,Low
2017-12-20,https://www.heartharena.com/arena-run/23ux0c,23ux0c,Priest,Attrition,KnC,69.7,Circle of Healing,Holy Smite,Potion of Madness,Power Word: Shield,Mana Geode,Shadow Ascendant,Shadow Word: Pain,Sunfury Protector,Acolyte of Pain,Kabal Courier,Shadow Word: Death,Shrieking Shroom,Stoneskin Basilisk,Auchenai Soulpriest,Chillwind Yeti,Priest of the Feast,Shadow Madness,Shifting Shade,Shroom Brewer,Carnivorous Cube,Corpse Raiser,Furbolg Mossbinder,Holy Nova,Kabal Songstealer,Nesting Roc,Lesser Diamond Spellstone,Prophet Velen,Volcanosaur,Violet Wurm,Mind Control,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1,High
2017-12-21,https://www.heartharena.com/arena-run/m58gg2,m58gg2,Warlock,Tempo,KnC,72.5,Forbidden Ritual,Argent Squire,Emerald Hive Queen,Mortal Coil,Crazed Alchemist,Darkshire Librarian,Friendly Bartender,Vulgar Homunculus,Chittering Tunneler,Darkshire Councilman,Deathspeaker,Gluttonous Ooze,Lone Champion,Stoneskin Basilisk,Tar Creeper,Blastcrystal Potion,Faceless Shambler,Lesser Amethyst Spellstone,Bomb Squad,Corrosive Sludge,Despicable Dreadlord,Doomguard,Argent Commander,Siphon Soul,Wind-up Burglebot,Corridor Creeper,Violet Wurm,,,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1.0,1.0,1.0,1.0,1.0,1.0,,,,3,0,Low
2017-12-21,https://www.heartharena.com/arena-run/j80iwd,j80iwd,Priest,Attrition,KnC,72.2,Fire Fly,Power Word: Shield,Spirit Lash,Emperor Cobra,Injured Blademaster,Mindbreaker,Shadow Word: Death,Shadowform,Stonehill Defender,Tar Creeper,Corpsetaker,Duskbreaker,Kobold Monk,Shadow Madness,Tol'vir Stoneshaper,Drakonid Operative,Lyra the Sunshard,Prince Malchezaar,Psych-o-Tron,Streetwise Investigator,Corrupted Seer,Defias Cleaner,Frost Elemental,Bog Creeper,Lesser Diamond Spellstone,Psychic Scream,Bonemare,,,,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,2,0,Low
2017-12-22,https://www.heartharena.com/arena-run/503f0l,503f0l,Warlock,Classic Control,KnC,73.5,Kobold Librarian,Mortal Coil,Voidwalker,Blowgill Sniper,Darkshire Librarian,Tainted Zealot,Shadow Bolt,Shrieking Shroom,Unwilling Sacrifice,Zola the Gorgon,Crystalweaver,Hellfire,Hooked Reaver,Lesser Amethyst Spellstone,Shadowflame,Worgen Greaser,Bane of Doom,Cobalt Scalebane,Feeding Time,Kara Kazham!,Nesting Roc,Abyssal Enforcer,Spiteful Summoner,Bonemare,"Medivh, the Guardian",Primordial Drake,DOOM!,,,,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,12,2,High
2017-12-22,https://www.heartharena.com/arena-run/gbw93f,gbw93f,Druid,Classic Aggro,KnC,65.0,Enchanted Raven,Forbidden Ancient,Zealous Initiate,Mad Bomber,Mark of the Wild,Plated Beetle,Stubborn Gastropod,Tainted Zealot,Tortollan Forager,Twisted Worgen,Greedy Sprite,Shrieking Shroom,Squirming Tentacle,Stoneskin Basilisk,Ancient Mage,Evolving Spores,Kobold Monk,Spellbreaker,Swipe,Violet Teacher,Cobalt Scalebane,Moonglade Portal,Starfire,Tortollan Primalist,"N'Zoth, the Corruptor",,,,,,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1.0,1.0,1.0,1.0,,,,,,1,0,Low
2017-12-23,https://www.heartharena.com/arena-run/1xd8f0,1xd8f0,Mage,Classic Control,KnC,71.0,Babbling Book,Breath of Sindragosa,Arcanologist,Frostbolt,Medivh's Valet,Murloc Tidehunter,Primordial Glyph,Twisted Worgen,Deathspeaker,Fungal Enchanter,Mirror Entity,Stonehill Defender,Stoneskin Basilisk,Vaporize,Violet Illusionist,Cursed Disciple,Fireball,Ghastly Conjurer,Arcane Tyrant,Bomb Squad,Corrosive Sludge,Fen Creeper,Big-Time Racketeer,Meteor,Wind-up Burglebot,Firelands Portal,Blood of The Ancient One,Giant Mastodon,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,2.0,1.0,1.0,,,6,1,Low
2017-12-23,https://www.heartharena.com/arena-run/9nelw1,9nelw1,Rogue,Mid-Range,KnC,67.1,Hallucination,Amani Berserker,Bloodfen Raptor,Eviscerate,Undercity Huckster,Volatile Elemental,Deadly Fork,Dragonslayer,Envenom Weapon,Fan of Knives,Lone Champion,Perdition's Blade,Plague Scientist,Grave Shambler,Southsea Squidface,Tol'vir Stoneshaper,Violet Teacher,Corrosive Sludge,Ethereal Peddler,Lesser Onyx Spellstone,Lotus Assassin,Psych-o-Tron,Bone Drake,Defias Cleaner,Frozen Crusher,Wind-up Burglebot,Ravenholdt Assassin,,,,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,1.0,,,,4,0,Low
2017-12-24,https://www.heartharena.com/arena-run/8pq5e5,8pq5e5,Paladin,Mid-Range,KnC,62.4,Argent Squire,Blessing of Wisdom,Divine Strength,Righteous Protector,Smuggler's Run,Golakka Crawler,Grimestreet Informant,Hydrologist,Potion of Heroism,Stubborn Gastropod,Divine Favor,Pterrordax Hatchling,Sewer Crawler,Shrieking Shroom,Unidentified Maul,Wolfrider,Chillblade Champion,Hozen Healer,Kobold Monk,Worgen Greaser,Arcane Tyrant,Corpse Raiser,Holy Wrath,Stand Against Darkness,Trogg Gloomeater,Venomancer,Level Up!,Spikeridged Steed,Vinecleaver,Lay on Hands,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5,1,Low
2017-12-24,https://www.heartharena.com/arena-run/9yf075,9yf075,Warrior,Classic Control,KnC,68.6,Blood To Ichor,Bilefin Tidehunter,Grimestreet Informant,Mad Bomber,Slam,Fiery War Axe,Mindbreaker,Mountainfire Armor,Stonehill Defender,Stoneskin Basilisk,Arathi Weaponsmith,Brass Knuckles,Mortal Strike,Naga Corsair,Silvermoon Guardian,Alley Armorsmith,Burgly Bully,Fool's Bane,Second-Rate Bruiser,Gemstudded Golem,Hungry Ettin,Ornery Direhorn,Scaled Nightmare,Bog Creeper,Spiteful Summoner,Ysera,Molten Giant,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1.0,1.0,2.0,1.0,1.0,1.0,,,,4,0,Low
2017-12-25,https://www.heartharena.com/arena-run/4fsa55,4fsa55,Priest,Attrition,KnC,68.4,Acidic Swamp Ooze,Murloc Tidehunter,Plated Beetle,Shadow Visions,Shadow Word: Pain,Spirit Lash,Stubborn Gastropod,Lone Champion,Shrieking Shroom,Unidentified Elixir,Daring Reporter,Keening Banshee,Kobold Monk,Naga Corsair,Shadow Madness,Tortollan Shellraiser,Burgly Bully,Cobalt Scalebane,Corrosive Sludge,Holy Nova,Venomancer,Bog Creeper,Free From Amber,Gruul,Giant Mastodon,Obsidian Statue,Mind Control,,,,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1.0,2.0,1.0,1.0,1.0,1.0,,,,3,0,Low
2017-12-27,https://www.heartharena.com/arena-run/z2c87s,z2c87s,Priest,Classic Control,KnC,71.1,Worgen Infiltrator,Blowgill Sniper,Mana Geode,Pint-Sized Summoner,Plated Beetle,Volatile Elemental,Giant Wasp,Kobold Apprentice,Sewer Crawler,Shadow Word: Death,Stoneskin Basilisk,Auchenai Soulpriest,Cursed Disciple,Keening Banshee,Shifting Shade,Corpse Raiser,Doppelgangster,Fungalmancer,Holy Nova,Second-Rate Bruiser,Servant of Kalimos,Bone Drake,Corrupted Seer,Dragonfire Potion,Frost Elemental,Hungry Ettin,Psychic Scream,Free From Amber,Mind Control,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,4,0,Low
2017-12-27,https://www.heartharena.com/arena-run/s1j39y,s1j39y,Shaman,Attrition,KnC,70.6,Wax Elemental,Worgen Infiltrator,Blowgill Sniper,Fallen Sun Cleric,Maelstrom Portal,Plated Beetle,Ravasaur Runt,Flametongue Totem,Mana Tide Totem,Stoneskin Basilisk,Avalanche,Cult Master,Hex,Hoarding Dragon,Naga Corsair,Tidal Surge,Tol'vir Stoneshaper,Corrosive Sludge,Earth Elemental,Furbolg Mossbinder,Sunborne Val'kyr,Voodoo Hexxer,Ancient of Blossoms,Archmage,Fire Elemental,Master Oakheart,,,,,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1.0,1.0,1.0,2.0,1.0,,,,,3,0,Low
2017-12-28,https://www.heartharena.com/arena-run/7r1raf,7r1raf,Rogue,Classic Control,KnC,71.7,Backstab,Acidic Swamp Ooze,Amani Berserker,Cheat Death,Gadgetzan Ferryman,Jade Shuriken,Sap,Shiv,Boisterous Bard,Dragonslayer,Envenom Weapon,Fan of Knives,Harvest Golem,Stoneskin Basilisk,Violet Illusionist,Cursed Disciple,Elven Minstrel,Hozen Healer,Kooky Chemist,Doppelgangster,Nesting Roc,Trogg Gloomeater,Corrupted Seer,Blazecaller,Bog Creeper,Corridor Creeper,Bonemare,Deathwing,,,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,12,2,High
2017-12-29,https://www.heartharena.com/arena-run/47832q,47832q,Priest,Attrition,KnC,68.7,Emerald Hive Queen,Holy Smite,Novice Engineer,Shadow Ascendant,Shadow Word: Pain,Curious Glimmerroot,Deathspeaker,Lone Champion,Shrieking Shroom,Stonehill Defender,Stoneskin Basilisk,Violet Illusionist,Duskbreaker,Keening Banshee,Lightspawn,Spellbreaker,Drakonid Operative,Fungalmancer,Guild Recruiter,Streetwise Investigator,Holy Fire,Scaled Nightmare,Bog Creeper,Bonemare,Free From Amber,Violet Wurm,Obsidian Statue,,,,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,,,,9,2,High
2017-12-29,https://www.heartharena.com/arena-run/hi4b16,hi4b16,Paladin,Classic Aggro,KnC,69.3,Dire Mole,Getaway Kodo,Glacial Shard,Lost in the Jungle,Southsea Deckhand,Dirty Rat,Grimestreet Informant,Potion of Heroism,Volatile Elemental,Eggnapper,Stoneskin Basilisk,Unidentified Maul,Blessing of Kings,Cursed Disciple,Grim Necromancer,Tanaris Hogchopper,Call to Arms,Green Jelly,Stand Against Darkness,Crystal Lion,Frost Elemental,Scaled Nightmare,Stormwind Champion,Vinecleaver,,,,,,,1,1,1,2,1,1,1,1,1,1,1,4,1,1,1,1,2,1,1,2,1,1.0,1.0,1.0,,,,,,,12,2,High
2017-12-30,https://www.heartharena.com/arena-run/z2vy9f,z2vy9f,Rogue,Mid-Range,KnC,69.5,Deadly Poison,Journey Below,Southsea Deckhand,Defias Ringleader,Eviscerate,Plated Beetle,Sap,Shadow Rager,Shadowblade,Shallow Gravedigger,Tar Creeper,Violet Illusionist,Bright-Eyed Scout,Cursed Disciple,Kobold Illusionist,Obsidian Shard,Sen'jin Shieldmasta,Bone Baron,Darkscale Healer,Doppelgangster,Spiteful Smith,Big-Time Racketeer,Bone Drake,Corrupted Seer,Hungry Ettin,Moat Lurker,Nerubian Prophet,Corridor Creeper,Volcanosaur,Bonemare,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,Low
2017-12-30,https://www.heartharena.com/arena-run/crpwj6,crpwj6,Warlock,Mid-Range,KnC,67.8,Flame Imp,Kobold Librarian,Possessed Villager,Plated Beetle,Tuskarr Fisherman,Twisted Worgen,Fel Orc Soulfiend,Fungal Enchanter,Hired Gun,Lone Champion,Southsea Captain,Blastcrystal Potion,Bright-Eyed Scout,Hooked Reaver,Lakkari Felhound,Ravenous Pterrordax,Twilight Summoner,Bane of Doom,Burgly Bully,Kara Kazham!,Hungry Ettin,Necrotic Geist,Possessed Lackey,Wrathion,Stormwind Champion,Voidlord,DOOM!,Sea Giant,,,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,7,1,High
2017-12-31,https://www.heartharena.com/arena-run/874adr,874adr,Mage,Attrition,KnC,70.1,Forbidden Flame,Shifting Scroll,Mistress of Mixtures,Crazed Alchemist,Dire Wolf Alpha,Flame Geyser,Frostbolt,Mana Wyrm,Plated Beetle,Pompous Thespian,Dragonslayer,Giant Wasp,Kabal Courier,Potion of Polymorph,Stonehill Defender,Stoneskin Basilisk,Twilight Flamecaller,Leyline Manipulator,Polymorph,Tol'vir Stoneshaper,Cabalist's Tome,Gurubashi Berserker,Corrupted Seer,Lord of the Arena,Meteor,Spiteful Summoner,Volcanosaur,Sindragosa,"Y'Shaarj, Rage Unbound",,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,11,2,High
2018-01-01,https://www.heartharena.com/arena-run/325cqw,325cqw,Druid,Attrition,KnC,73.8,Enchanted Raven,Amani Berserker,Plated Beetle,Tortollan Forager,Wrath,Feral Rage,Greedy Sprite,Stonehill Defender,Stoneskin Basilisk,Tar Creeper,Astral Tiger,Kooky Chemist,Shellshifter,Shroom Brewer,Swipe,Twilight Drake,Burgly Bully,Cobalt Scalebane,Druid of the Claw,Nesting Roc,Second-Rate Bruiser,Trogg Gloomeater,Ancient of Blossoms,Bone Drake,Moonglade Portal,Starfire,Ancient of War,Spiteful Summoner,Bonemare,Violet Wurm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,2,High
2018-01-02,https://www.heartharena.com/arena-run/xpd537,xpd537,Mage,Mid-Range,KnC,66.7,Shifting Scroll,Babbling Book,Dire Mole,Arcanologist,Flame Geyser,Loot Hoarder,Raven Familiar,Rockpool Hunter,Volatile Elemental,Counterspell,Jungle Panther,Kabal Courier,Kobold Apprentice,Mirror Entity,Questing Adventurer,Stoneskin Basilisk,Toxic Sewer Ooze,Vaporize,Volcanic Potion,Hoarding Dragon,Leyline Manipulator,Sunborne Val'kyr,Argent Commander,Frozen Crusher,Necrotic Geist,Firelands Portal,Sindragosa,Tortollan Primalist,Violet Wurm,Sea Giant,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,0,Low
2018-01-03,https://www.heartharena.com/arena-run/hv1412,hv1412,Rogue,Tempo,KnC,66.2,Backstab,Bladed Cultist,Journey Below,Swashburglar,Worgen Infiltrator,Eviscerate,Fallen Sun Cleric,Gadgetzan Ferryman,Patient Assassin,Ravasaur Runt,Dragonslayer,Earthen Ring Farseer,Envenom Weapon,Flesheating Ghoul,Giant Wasp,Lone Champion,Shadow Strike,Shadowblade,Defender of Argus,Elven Minstrel,Fal'dorei Strider,Kobold Illusionist,Assassin's Blade,Bloodworm,Cobalt Scalebane,Lotus Assassin,Ancient of Blossoms,Frozen Crusher,Luckydo Buccaneer,Tortollan Primalist,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8,1,High
2018-01-03,https://www.heartharena.com/arena-run/ru1udz,ru1udz,Paladin,Mid-Range,KnC,67.0,Lost in the Jungle,Mistress of Mixtures,Argent Protector,Blowgill Sniper,Drygulch Jailor,Friendly Bartender,Loot Hoarder,Stubborn Gastropod,Volatile Elemental,Benevolent Djinn,Deathspeaker,Eggnapper,Rallying Blade,Vryghoul,Zola the Gorgon,Consecration,Cyclopian Horror,Hammer of Wrath,Saronite Chain Gang,Darkspeaker,Spiked Hogrider,Stranglethorn Tiger,Bone Drake,Hungry Ettin,Lord of the Arena,Volcanosaur,Lay on Hands,,,,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,,,,1,0,Low
2018-01-03,https://www.heartharena.com/arena-run/a08idm,a08idm,Rogue,Tempo,KnC,65.7,Deadly Poison,Feral Gibberer,Patches the Pirate,Young Priestess,Acidic Swamp Ooze,Bloodfen Raptor,Cold Blood,Eviscerate,Frostwolf Grunt,Twisted Worgen,Undercity Huckster,Fan of Knives,Southsea Captain,Tar Creeper,Elven Minstrel,Violet Teacher,Gurubashi Berserker,Lotus Agents,Lotus Assassin,Second-Rate Bruiser,Shadowcaster,Spiked Hogrider,Stampeding Kodo,Stranglethorn Tiger,Kidnapper,Necrotic Geist,Bog Creeper,Deathwing,,,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,9,2,High
2018-01-04,https://www.heartharena.com/arena-run/h38ma5,h38ma5,Mage,Attrition,KnC,67.1,Shifting Scroll,Frostbolt,Plated Beetle,Raven Familiar,Stubborn Gastropod,Sunfury Protector,Dragonslayer,Kirin Tor Mage,Manic Soulcaster,Potion of Polymorph,Vaporize,Fireball,Hozen Healer,Kooky Chemist,Polluted Hoarder,Corpse Raiser,Corrosive Sludge,Dragon's Fury,Fungalmancer,Blizzard,Hogger,Madam Goya,Corridor Creeper,Flamestrike,Spiteful Summoner,Bonemare,Violet Wurm,Arcane Giant,,,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,12,2,High
2018-01-05,https://www.heartharena.com/arena-run/0pb9c6,0pb9c6,Priest,Mid-Range,KnC,74.3,Forbidden Shaping,Holy Smite,Mind Vision,Mistress of Mixtures,Northshire Cleric,Potion of Madness,Power Word: Shield,Acidic Swamp Ooze,Pompous Thespian,River Crocolisk,Shadow Visions,Shadow Word: Pain,Curious Glimmerroot,Dragonslayer,Shadow Word: Death,Shattered Sun Cleric,Tar Creeper,Unidentified Elixir,Eternal Servitude,Saronite Chain Gang,Shadow Madness,Darkshire Alchemist,Devour Mind,Volcanosaur,Bonemare,Free From Amber,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1.0,1.0,1.0,2.0,1.0,,,,,4,0,Low
2018-01-05,https://www.heartharena.com/arena-run/cng21h,cng21h,Mage,Mid-Range,KnC,69.1,Breath of Sindragosa,Fire Fly,Arcanologist,Flame Geyser,Mana Wyrm,Pompous Thespian,Primordial Glyph,Stubborn Gastropod,Explosive Runes,Sewer Crawler,Stoneskin Basilisk,Twilight Flamecaller,Volcanic Potion,Gnomish Inventor,Molten Reflection,Polluted Hoarder,Cult Apothecary,Green Jelly,Servant of Yogg-Saron,Skelemancer,Bone Drake,Frozen Crusher,Meteor,Firelands Portal,Violet Wurm,Sea Giant,,,,,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1.0,1.0,1.0,1.0,1.0,,,,,9,2,High
2018-01-06,https://www.heartharena.com/arena-run/oxndi3,oxndi3,Mage,Attrition,KnC,63.1,Shifting Scroll,Bloodsail Corsair,Arcanologist,Frostbolt,Ice Walker,Mana Wyrm,Youthful Brewmaster,Arcane Intellect,Counterspell,Explosive Runes,Giant Wasp,Hyldnir Frostrider,Ironforge Rifleman,Kabal Courier,Raging Worgen,Tar Creeper,Void Ripper,Cone of Cold,Corpsetaker,Kazakus,Kooky Chemist,Stegodon,Abomination,Corpse Raiser,Nesting Roc,Spiteful Smith,Blizzard,Bog Creeper,Spiteful Summoner,Violet Wurm,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6,1,Low
2018-01-06,https://www.heartharena.com/arena-run/2p158g,2p158g,Paladin,Mid-Range,KnC,68.2,Acherus Veteran,Noble Sacrifice,Argent Protector,Drygulch Jailor,Plated Beetle,Ravasaur Runt,Stubborn Gastropod,Wild Pyromancer,Aldor Peacekeeper,Jungle Panther,Lone Champion,Rallying Blade,Sword of Justice,Arfus,Equality,Hammer of Wrath,Hozen Healer,Keening Banshee,Lightfused Stegodon,Shroom Brewer,Twilight Summoner,Burgly Bully,Corpse Raiser,Corrosive Sludge,Fungalmancer,Psych-o-Tron,Spiteful Smith,Trogg Gloomeater,Argent Commander,Spikeridged Steed,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,12,2,High
2018-01-07,https://www.heartharena.com/arena-run/hcw8b6,hcw8b6,Druid,Attrition,KnC,66.5,Barkskin,Lesser Jasper Spellstone,Mistress of Mixtures,Tortollan Forager,Tuskarr Fisherman,Wild Pyromancer,Deathspeaker,Emperor Cobra,Feral Rage,Fungal Enchanter,Gnash,Greedy Sprite,Ancient Brewmaster,Fire Plume Phoenix,Spellbreaker,Swipe,Fungalmancer,Second-Rate Bruiser,Starfall,Stormpike Commando,Trogg Gloomeater,Boulderfist Ogre,Frost Elemental,Moonglade Portal,Nerubian Prophet,Spreading Plague,Bonemare,Grizzled Guardian,Violet Wurm,Sleepy Dragon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,11,2,High
2018-01-07,https://www.heartharena.com/arena-run/0i4619,0i4619,Mage,Classic Control,KnC,72.9,Arcanologist,Blowgill Sniper,Primordial Glyph,Raven Familiar,Wild Pyromancer,Boisterous Bard,Explosive Runes,Frozen Clone,Mindbreaker,Mirror Entity,Vaporize,Volcanic Potion,Aberrant Berserker,Kooky Chemist,Polymorph,Saronite Chain Gang,Avian Watcher,Psych-o-Tron,Trogg Gloomeater,Blizzard,Frost Elemental,Gadgetzan Auctioneer,Corridor Creeper,Firelands Portal,Bonemare,Grand Archivist,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1.0,1.0,4.0,1.0,1.0,,,,,12,2,High
2018-01-08,https://www.heartharena.com/arena-run/5uw491,5uw491,Warlock,Mid-Range,KnC,63.1,Gravelsnout Knight,Possessed Villager,Corrupting Mist,Darkshire Librarian,Darkshire Councilman,Harvest Golem,Igneous Elemental,Mindbreaker,Sewer Crawler,Stonehill Defender,Unwilling Sacrifice,Void Ripper,Ancient Brewmaster,Blastcrystal Potion,Crystalweaver,Cursed Disciple,Fire Plume Phoenix,Pit Lord,Shadowflame,Spellbreaker,Stegodon,Corrupted Healbot,Fungalmancer,Frozen Crusher,Possessed Lackey,Siphon Soul,Volcanosaur,Violet Wurm,,,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,5,1,Low
